schema_id,run_id,scenario_id,step_index,component_id,vehicle_model,terrain_component_id,time_s,body_name,body_role,chassis_x_m,chassis_y_m,chassis_z_m,vx_mps,vy_mps,vz_mps,drive_motor_speed_radps,chassis_contact_force_N,source
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,174,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.740,probe_chassis,logged_chassis,-0.24207,0.00000,0.48000,1.33070,0.00000,0.00000,8.00000,1448.46527,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,175,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.750,probe_chassis,logged_chassis,-0.22282,0.00000,0.48000,1.33205,0.00000,0.00000,8.00000,1451.34511,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,176,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.760,probe_chassis,logged_chassis,-0.20349,0.00000,0.48000,1.33337,0.00000,0.00000,8.00000,1454.22321,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,177,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.770,probe_chassis,logged_chassis,-0.18407,0.00000,0.48000,1.33467,0.00000,0.00000,8.00000,1457.09584,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,178,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.780,probe_chassis,logged_chassis,-0.16458,0.00000,0.48000,1.33594,0.00000,0.00000,8.00000,1459.95927,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,179,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.790,probe_chassis,logged_chassis,-0.14500,0.00000,0.48000,1.33719,0.00000,0.00000,8.00000,1462.80980,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,180,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.800,probe_chassis,logged_chassis,-0.12534,0.00000,0.48000,1.33840,0.00000,0.00000,8.00000,1465.64372,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,181,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.810,probe_chassis,logged_chassis,-0.10560,0.00000,0.48000,1.33959,0.00000,0.00000,8.00000,1468.45738,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,182,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.820,probe_chassis,logged_chassis,-0.08578,0.00000,0.48000,1.34075,0.00000,0.00000,8.00000,1471.24711,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,183,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.830,probe_chassis,logged_chassis,-0.06588,0.00000,0.48000,1.34188,0.00000,0.00000,8.00000,1474.00931,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,184,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.840,probe_chassis,logged_chassis,-0.04589,0.00000,0.48000,1.34298,0.00000,0.00000,8.00000,1476.74040,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,185,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.850,probe_chassis,logged_chassis,-0.02582,0.00000,0.48000,1.34405,0.00000,0.00000,8.00000,1479.43684,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,186,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.860,probe_chassis,logged_chassis,-0.00566,0.00000,0.48000,1.34509,0.00000,0.00000,8.00000,1482.09513,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,187,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.870,probe_chassis,logged_chassis,0.01458,0.00000,0.48000,1.34610,0.00000,0.00000,8.00000,1484.71183,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,188,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.880,probe_chassis,logged_chassis,0.03491,0.00000,0.48000,1.34707,0.00000,0.00000,8.00000,1487.28355,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,189,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.890,probe_chassis,logged_chassis,0.05532,0.00000,0.48000,1.34802,0.00000,0.00000,8.00000,1489.80696,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,190,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.900,probe_chassis,logged_chassis,0.07581,0.00000,0.48000,1.34893,0.00000,0.00000,8.00000,1492.27878,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,191,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.910,probe_chassis,logged_chassis,0.09640,0.00000,0.48000,1.34980,0.00000,0.00000,8.00000,1494.69581,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,192,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.920,probe_chassis,logged_chassis,0.11706,0.00000,0.48000,1.35065,0.00000,0.00000,8.00000,1497.05493,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,193,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.930,probe_chassis,logged_chassis,0.13782,0.00000,0.48000,1.35146,0.00000,0.00000,8.00000,1499.35306,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,194,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.940,probe_chassis,logged_chassis,0.15866,0.00000,0.48000,1.35223,0.00000,0.00000,8.00000,1501.58725,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,195,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.950,probe_chassis,logged_chassis,0.17960,0.00000,0.48000,1.35297,0.00000,0.00000,8.00000,1503.75458,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,196,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.960,probe_chassis,logged_chassis,0.20062,0.00000,0.48000,1.35367,0.00000,0.00000,8.00000,1505.85225,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,197,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.970,probe_chassis,logged_chassis,0.22172,0.00000,0.48000,1.35434,0.00000,0.00000,8.00000,1507.87755,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,198,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.980,probe_chassis,logged_chassis,0.24292,0.00000,0.48000,1.35497,0.00000,0.00000,8.00000,1509.82785,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,199,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.990,probe_chassis,logged_chassis,0.26421,0.00000,0.48000,1.35557,0.00000,0.00000,8.00000,1511.70062,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,200,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,2.000,probe_chassis,logged_chassis,0.28559,0.00000,0.48000,1.35613,0.00000,0.00000,8.00000,1513.49343,deterministic_chassis_probe_pychrono_unavailable
